eventid;iyear;imonth;iday;approxdate;extended;resolution;country;country_txt;region;region_txt;provstate;city;latitude;longitude;specificity;vicinity;location;summary;crit1;crit2;crit3;doubtterr;alternative;alternative_txt;multiple;success;suicide;attacktype1;attacktype1_txt;attacktype2;attacktype2_txt;attacktype3;attacktype3_txt;targtype1;targtype1_txt;targsubtype1;targsubtype1_txt;corp1;target1;natlty1;natlty1_txt;targtype2;targtype2_txt;targsubtype2;targsubtype2_txt;corp2;target2;natlty2;natlty2_txt;targtype3;targtype3_txt;targsubtype3;targsubtype3_txt;corp3;target3;natlty3;natlty3_txt;gname;gsubname;gname2;gsubname2;gname3;ingroup;ingroup2;ingroup3;gsubname3;motive;guncertain1;guncertain2;guncertain3;nperps;nperpcap;claimed;claimmode;claimmode_txt;claim2;claimmode2;claimmode2_txt;claim3;claimmode3;claimmode3_txt;compclaim;weaptype1;weaptype1_txt;weapsubtype1;weapsubtype1_txt;weaptype2;weaptype2_txt;weapsubtype2;weapsubtype2_txt;weaptype3;weaptype3_txt;weapsubtype3;weapsubtype3_txt;weaptype4;weaptype4_txt;weapsubtype4;weapsubtype4_txt;weapdetail;nkill;nkillus;nkillter;nwound;nwoundus;nwoundte;property;propextent;propextent_txt;propvalue;propcomment;ishostkid;nhostkid;nhostkidus;nhours;ndays;divert;kidhijcountry;ransom;ransomamt;ransomamtus;ransompaid;ransompaidus;ransomnote;hostkidoutcome;hostkidoutcome_txt;nreleased;addnotes;scite1;scite2;scite3;dbsource;INT_LOG;INT_IDEO;INT_MISC;INT_ANY;related
2,00205E+11;2002;5;4;May 4-5, 2007;0;;217;United States;1;North America;Nebraska;Albion;41.689444;-98.003056;1;0;;05/04/2002: Between the dates of May 3-7, 2002, eighteen pipe bombs were found in rural mailboxes in five Midwestern states in the U.S.A., collectively causing seven injuries and leading to widespread panic in the region. Most of the explosives came with typewritten notes that bemoaned the power of the government and threatened more attacks. In the incidents that occurred on May 4-5, 2002, seven bombs were found in mailboxes in the southern and central counties of Nebraska. None of these bombs detonated and no injuries were suffered. On May 7, 2002, the FBI and Nevada state authorities arrested Luke Helder, a 21-year-old college student, who confessed to being responsible for all of the bombs.;1;1;1;1;2;Other Crime Type;1;0;0;3;Bombing/Explosion;;.;;.;14;Private Citizens & Property;67;Unnamed Civilian/Unspecified;Civilians;Civilians in the United States Midwest;217;United States;2;Government (General);;.;U.S. Postal Service;US Mail Boxes;217;United States;;.;;.;;;;.;Unaffiliated Individual(s);;;;;20202;;;;The attacks were meant to bring attention to the perpetrator's antigovernment sentiment.;0;;;1;1;1;8;Personal claim;;;.;;;.;-9;6;Explosives/Bombs/Dynamite;10;Pressure Trigger;;.;;.;;.;;.;;.;;.;The pipe bombs were assembled with steel pipes and attached to nine-volt batteries and most were accompanied by antigovernment notes. Unlike the first set, this bomb was not rigged to the mailbox and did not detonate.;0;0;0;0;0;0;0;;.;;;0;;;;;;;;;;;;;;.;;;“Crime: Pipe Bombs Strike Mailboxes in Midwest,” Facts on File World News Digest, May 15, 2002.;“Student, 21, Is Arrested in Nevada in 5-State Bombing Spree.” New York Times¸ May 8, 2002.;“More pipe bombs found in mailboxes throughout Midwest,” ABC News, May 6, 2002.;CETIS;-9;-9;0;-9;200205030007, 200205030008, 200205030009, 200205030010, 200205030011, 200205030012, 200205030013, 200205030014, 200205040005, 200205040006, 200205040007, 200205040008, 200205040009, 200205040010, 200205060005, 200205060006, 200205070002
2,00205E+11;2002;5;6;;0;;217;United States;1;North America;Colorado;Salida;38.534719;-105.998902;1;0;;05/06/2002: Between the dates of May 3-7, 2002, eighteen pipe bombs were found in rural mailboxes in five Midwestern states in the U.S.A., collectively causing seven injuries and leading to widespread panic in the region. Most of the explosives came with typewritten notes that bemoaned the power of the government and threatened more attacks. In this incident, one bomb was found in an isolated area of Colorado. The bomb did not detonate and no injuries were suffered. On May 7, 2002, the FBI and Nevada state authorities arrested Luke Helder, a 21-year-old college student, who confessed to being responsible for all of the bombs.;1;1;1;1;2;Other Crime Type;1;0;0;3;Bombing/Explosion;;.;;.;14;Private Citizens & Property;67;Unnamed Civilian/Unspecified;Civilians;Civilians in the United States Midwest;217;United States;2;Government (General);;.;U.S. Postal Service;US Mail Boxes;217;United States;;.;;.;;;;.;Unaffiliated Individual(s);;;;;20202;;;;The attacks were meant to bring attention to the perpetrator's antigovernment sentiment.;0;;;1;1;1;8;Personal claim;;;.;;;.;-9;6;Explosives/Bombs/Dynamite;10;Pressure Trigger;;.;;.;;.;;.;;.;;.;The pipe bombs were assembled with steel pipes and attached to nine-volt batteries and most were accompanied by antigovernment notes. Unlike the first set, this bomb was not rigged to the mailbox and did not detonate.;0;0;0;0;0;0;0;;.;;;0;;;;;;;;;;;;;;.;;;“Crime: Pipe Bombs Strike Mailboxes in Midwest,” Facts on File World News Digest, May 15, 2002.;“Student, 21, Is Arrested in Nevada in 5-State Bombing Spree.” New York Times¸ May 8, 2002.;“More pipe bombs found in mailboxes throughout Midwest,” ABC News, May 6, 2002.;CETIS;-9;-9;0;-9;200205030007, 200205030008, 200205030009, 200205030010, 200205030011, 200205030012, 200205030013, 200205030014, 200205040005, 200205040006, 200205040007, 200205040008, 200205040009, 200205040010, 200205040011, 200205060006, 200205070002
2,00205E+11;2002;5;6;;0;;217;United States;1;North America;Colorado;Pueblo;38.26386;-104.612374;1;0;;05/06/2002: Between the dates of May 3-7, 2002, eighteen pipe bombs were found in rural mailboxes in five Midwestern states in the U.S.A., collectively causing seven injuries and leading to widespread panic in the region. Most of the explosives came with typewritten notes that bemoaned the power of the government and threatened more attacks. In this incident, one bomb was found in an isolated area of Colorado. The bomb did not detonate and no injuries were suffered. On May 7, 2002, the FBI and Nevada state authorities arrested Luke Helder, a 21-year-old college student, who confessed to being responsible for all of the bombs.;1;1;1;1;2;Other Crime Type;1;0;0;3;Bombing/Explosion;;.;;.;14;Private Citizens & Property;67;Unnamed Civilian/Unspecified;Civilians;Civilians in the United States Midwest;217;United States;2;Government (General);;.;U.S. Postal Service;US Mail Boxes;217;United States;;.;;.;;;;.;Unaffiliated Individual(s);;;;;20202;;;;The attacks were meant to bring attention to the perpetrator's antigovernment sentiment.;0;;;1;1;1;8;Personal claim;;;.;;;.;-9;6;Explosives/Bombs/Dynamite;10;Pressure Trigger;;.;;.;;.;;.;;.;;.;The pipe bombs were assembled with steel pipes and attached to nine-volt batteries and most were accompanied by antigovernment notes. Unlike the first set, this bomb was not rigged to the mailbox and did not detonate.;0;0;0;0;0;0;0;;.;;;0;;;;;;;;;;;;;;.;;;“Crime: Pipe Bombs Strike Mailboxes in Midwest,” Facts on File World News Digest, May 15, 2002.;“Student, 21, Is Arrested in Nevada in 5-State Bombing Spree.” New York Times¸ May 8, 2002.;“More pipe bombs found in mailboxes throughout Midwest,” ABC News, May 6, 2002.;CETIS;-9;-9;0;-9;200205030007, 200205030008, 200205030009, 200205030010, 200205030011, 200205030012, 200205030013, 200205030014, 200205040005, 200205040006, 200205040007, 200205040008, 200205040009, 200205040010, 200205040011, 200205060005, 200205070002
2,00205E+11;2002;5;7;;0;;217;United States;1;North America;Texas;Amarillo;35.207255;-101.833894;1;0;;05/07/2002: Between the dates of May 3-7, 2002, eighteen pipe bombs were found in rural mailboxes in five Midwestern states in the U.S.A., collectively causing seven injuries and leading to widespread panic in the region. Most of the explosives came with typewritten notes that bemoaned the power of the government and threatened more attacks. In this incident, one bomb was found in Amarillo, Texas. The bomb did not detonate and no injuries were suffered. On May 7, 2002, the FBI and Nevada state authorities arrested Luke Helder, a 21-year-old college student, who confessed to being responsible for all of the bombs.;1;1;1;1;2;Other Crime Type;1;0;0;3;Bombing/Explosion;;.;;.;14;Private Citizens & Property;67;Unnamed Civilian/Unspecified;Civilians;Civilians in the United States Midwest;217;United States;2;Government (General);;.;U.S. Postal Service;US Mail Boxes;217;United States;;.;;.;;;;.;Unaffiliated Individual(s);;;;;20202;;;;The attacks were meant to bring attention to the perpetrator's antigovernment sentiment.;0;;;1;1;1;8;Personal claim;;;.;;;.;-9;6;Explosives/Bombs/Dynamite;10;Pressure Trigger;;.;;.;;.;;.;;.;;.;The pipe bombs were assembled with steel pipes and attached to nine-volt batteries and most were accompanied by antigovernment notes. Unlike the first set, this bomb was not rigged to the mailbox and did not detonate.;0;0;0;0;0;0;0;;.;;;0;;;;;;;;;;;;;;.;;;“Crime: Pipe Bombs Strike Mailboxes in Midwest,” Facts on File World News Digest, May 15, 2002.;“Student, 21, Is Arrested in Nevada in 5-State Bombing Spree.” New York Times¸ May 8, 2002.;“More pipe bombs found in mailboxes throughout Midwest,” ABC News, May 6, 2002.;CETIS;-9;-9;0;-9;200205030007, 200205030008, 200205030009, 200205030010, 200205030011, 200205030012, 200205030013, 200205030014, 200205040005, 200205040006, 200205040007, 200205040008, 200205040009, 200205040010, 200205040011, 200205060005, 200205060006
2,00205E+11;2002;5;13;;0;;217;United States;1;North America;Pennsylvania;Philadelphia;39.95227;-75.162369;1;0;;05/13/2002: A small pipe bomb put in a foam box was found in a Philadelphia, Pennsylvania, United States mailbox. Police safely detonated the device, which was packed with nails, and no one was hurt. The bomb had a note that stated “Free Palestine” and also reportedly made some reference to Al-Qa`ida. A 53 year old Philadelphia man, Preston Lit, who had no connections with Al-Qa`ida or any other terrorist group, was charged with threatening to use explosives. He had a criminal past and reportedly suffered from bi-polar disorder and other mental sicknesses.;1;1;1;1;2;Other Crime Type;0;0;0;3;Bombing/Explosion;;.;;.;14;Private Citizens & Property;67;Unnamed Civilian/Unspecified;Civilians;Residents of Princeton and Summerdale Avenues in Philadelphia;217;United States;2;Government (General);;.;U.S. Postal Service;US Mail Boxes;217;United States;;.;;.;;;;.;Unaffiliated Individual(s);;;;;20202;;;;The perpetrator wanted to show support for Palestinians and for Al-Qa`ida.;0;;;1;1;0;;.;;;.;;;.;;6;Explosives/Bombs/Dynamite;9;Letter Bomb;;.;;.;;.;;.;;.;;.;"A small homemade pipe bomb placed inside of a foam package filled with nails and an explosive charge, and with the words ""Free Palestine"" on it, was used in the attack";0;0;0;0;0;0;0;;.;;;0;;;;;;;;;;;;;;.;;"The perpetrator, Preston Lit, also may have been connected to a note written in Arabic that was close to the mailbox containing the bomb and to some sneakers that also had Arabic writing on them. Lit had previously been arrested for stalking TV personality, Steve Levy, and had written letters to President Bush and Pennsylvania Governor Schweiker that had as their return address ""Royal al-Queda Headquarters.""";Erin Einhorn, Gloria Campisi, Kitty Caparella, “Man is accused of terrorizing NE Nabe;;;;;;;;
2,00206E+11;2002;6;3;;0;;217;United States;1;North America;Florida;Miami;25.764367;-80.201529;1;0;;"06/03/2002: Molotov Cocktails consisting of Miller beer bottles filled with gasoline and stuffed with burning rags were thrown at the Cuban-American National Foundation headquarters at 1312 SW 27th Ave., Miami, Florida, U.S.A. . Authorities believe that an earlier Molotov Cocktail attack on the Alpha 66 headquarters at 1714 W. Flagler St. is related to this incident. Leaders of both groups suspect that the ""hand of Castro"" was behind the attacks and Cuban spies carried out the attack.";1;1;1;0;;.;1;1;0;7;Facility/Infrastructure Attack;;.;;.;12;NGO;61;Domestic NGO;Cuban-American National Foundation;The Cuban-American National Foundation Headquarters in Miami, Florida;217;United States;;.;;.;;;;.;;.;;.;;;;.;Unknown;;;;;-9;;;;Unknown;0;;;;0;0;;.;;;.;;;.;;8;Incendiary;18;Arson/Fire;;.;;.;;.;;.;;.;;.;Molotov Cocktails were used in the attack.;0;0;0;0;0;0;1;3;Minor (likely < $1 million);;Damage was limited to scorch marks on an outside door and a plexiglass window.;0;;;;;;;;;;;;;;.;;;"""Noone hurt in attacks,"" NBC6.com, June 3, 2002.";"""Anti-Castro Organizations Bombed,"" The Associated Press, June 3, 2002.";;CETIS;-9;-9;0;-9;2,00206E+11
2,00206E+11;2002;6;3;;0;;217;United States;1;North America;Florida;Miami;25.764367;-80.201529;1;0;;"06/03/2002: The headquarters of exile paramilitary group Alpha 66 in Miami, Florida, U.S.A. was hit by Molotov Cocktails. Authorities believe that this incident is related to a subsequent Molotov Cocktail attack on the Cuban-American National Foundation headquarters. Leaders of both groups suspect that the ""hand of Castro"" was behind the attacks and Cuban spies carried out the attack.";1;1;1;0;;.;1;1;0;7;Facility/Infrastructure Attack;;.;;.;17;Terrorists/Non-State Militia;93;Terrorist;Alpha 66;Headquarters offices of Cuban terror group Alpha 66 in Miami, Florida;217;United States;;.;;.;;;;.;;.;;.;;;;.;Unknown;;;;;-9;;;;Unknown;0;;;;0;0;;.;;;.;;;.;;8;Incendiary;19;Molotov Cocktail/Petrol Bomb;;.;;.;;.;;.;;.;;.;Molotov Cocktails were used in the attack.;0;0;0;0;0;0;1;3;Minor (likely < $1 million);;A window on the front of the headquarters was hit, leaving burn marks. The group's sign also had some fire and smoke damage;0;;;;;;;;;;;;;;.;;;"""Cuban-American offices are struck by firebombers,"" St. Petersburg Times, June 4, 2002.";"Jim Burns, ""Cuban Exile Groups' Headquarters Attacked In Miami,"" CNSNews.com, June 04, 2002.";;CETIS;-9;-9;0;-9;2,00206E+11
2,00207E+11;2002;7;10;;0;;217;United States;1;North America;Washington;Seattle;47.60356;-122.329439;1;0;;07/10/2002:  High-rises in Seattle, Washington, U.S.A. were evacuated after two smoke bombs went off. No one was injured and no one claimed responsibility, but the bombings had the signatures of an animal rights attack.;1;1;1;0;;.;0;1;0;3;Bombing/Explosion;;.;;.;14;Private Citizens & Property;76;House/Apartment/Residence;Civilians;The Marsh Apartment Buildings in Seattle, Washington;217;United States;;.;;.;;;;.;;.;;.;;;;.;Animal Liberation Front (ALF);;;;;291;;;;Unknown;1;;;;0;0;;.;;;.;;;.;;6;Explosives/Bombs/Dynamite;17;Other Explosive Type;;.;;.;;.;;.;;.;;.;Smoke bombs were used in the attack.;0;0;0;0;0;0;0;;.;;;0;;;;;;;;;;;;;;.;;The animal rights group Stop Huntingdon Animal Cruelty denied responsibility but applauded the attacks.;"Ian Ith and Dave Birkland, ""Smoke Bombs Set Off in 2 Buildings,"" The Seattle Times, July 11, 2002.";;;CETIS;0;1;0;1;
2,00208E+11;2002;8;11;;0;;217;United States;1;North America;Pennsylvania;Irvine;41.839226;-79.268381;1;0;at the U.S. Forest Service Northeast Research Station in Irvine, PA;"08/11/2002: The Earth Liberation Front (ELF) claimed responsibility for setting fire to the U.S. Forest Service Northeast Research Station in Irvine, Pennsylvania in the United States.  The incident caused $700,000 in damage to the research office.  There were no casualties in the incident.  ELF sent out an email to the Warren Times Observer stating that the motive for the incident was to protest  timber sales, oil drilling and ""greed driven manipulation of nature"" in the Allegheny National Forest.  Two days after the incident, the group also stated that they would destroy the facility if it was rebuilt.";1;1;1;0;;.;0;1;0;7;Facility/Infrastructure Attack;;.;;.;2;Government (General);21;Government Building/Facility/Office;U.S. Forest Service Northeast Research Station;U.S. Forest Service Northeast Research Station in Irvine, PA;217;United States;;.;;.;;;;.;;.;;.;;;;.;Earth Liberation Front (ELF);;;;;20147;;;;"To protest  timber sales, oil drilling and ""greed driven manipulation of nature"" in the Allegheny National Forest. Additionally, the group believed the Forest Service was misleading the public about its research.";0;;;-99;-99;1;4;E-mail;;;.;;;.;;8;Incendiary;18;Arson/Fire;;.;;.;;.;;.;;.;;.;;0;0;0;0;0;0;1;3;Minor (likely < $1 million);700000;;0;;;;;;;0;;;;;;;.;;;"Dan Hopey, ""Radical Group says it set fire at Forest Service Research Facility,"" Pittsburgh Post-Gazette, September 4, 2002.";"Audrey Hudson, ""ELF admits to arson at Forest Service lab";;;;;;;
2,00208E+11;2002;8;18;;0;;217;United States;1;North America;Michigan;Ann Arbor;42.280826;-83.743038;1;1;at a house near Frains Lake Road in Washtenaw County, MI;8/18/2002: Members of the Earth Liberation Front (ELF) are suspected of setting arson to a home near Frains Lake Road in Washtenaw County, Michigan, in the United States causing about $600,000 in damages.  There were no casualties reported in the incident;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2,00209E+11;2002;9;2;;0;;217;United States;1;North America;Michigan;Plymouth;42.37199;-83.467919;1;0;The incident occurred at a house on Old Oak Drive in Washtenaw County, MI;09/09/2002: Members of the Earth Liberation Front (ELF) are suspected of setting arson to a private home under construction at Old Oak Drive in Washtenaw County, Michigan in the United States. There were no casualties reported in the incident;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
2,00209E+11;2002;9;21;;0;;217;United States;1;North America;Virginia;Richmond;37.5407;-77.433654;1;0;;09/21/2002: Three teens, Aaron Linas, Adam Blackwell and John Wade conspired to destroy a crane at a construction site in Richmond, Virginia, U.S.A.. Two of the teens attempted to use a Kerosene soaked American flag to ignite the fuel tanks of a construction crane.  They were unsuccessful in their attempt.  The three claimed to be part of the Earth Liberation Front (ELF).;1;1;1;0;;.;0;0;0;7;Facility/Infrastructure Attack;;.;;.;1;Business;12;Construction;Local Construction Company;A crane at building site in Richmond, Virginia;217;United States;;.;;.;;;;.;;.;;.;;;;.;Earth Liberation Front (ELF);;;;;20147;;;;Unknown;0;;;3;3;1;7;Posted to website, blog, etc.;;;.;;;.;-9;8;Incendiary;18;Arson/Fire;;.;;.;;.;;.;;.;;.;The perpetrators attempted to use Kerosene soaked American flags to ignite the fuel tanks of a construction crane.;0;0;0;0;0;0;0;;.;;;0;;;;;;;;;;;;;;.;;Three perpetrators later pled guilt to engaging a number of illegal activities including property damage in the form of acid attacks on SUVs and ax attacks on real estate developments.;"Scott Harper and Tim McGlone, ""The Other Terrorists - Teen's Case Highlights A Threat Close To Home,"" Virginian-Pilot, April 11, 2004.";"Eco-vandals enter Agreement With Federal Prosecutors"", Associated Press, January 12, 2004.";;CETIS;0;1;0;1;
